,case_id,client_id,attorney,issues,hours,resolved,setteled,settlement/award
25349,2025,73564,Perry Mason,"malpractice, negligence",87,2018-01-02,,
25350,2025,73565,Perry Mason,"malpractice, product liability",242,2018-01-02,,
25351,2025,73567,Rachel Zane,"product liability, malpractice, negligence",689,2018-01-02,,
25352,2025,73574,Rusty Sabich,malpractice,64,2018-01-02,,
25353,2025,73577,Perry Mason,"product liability, negligence, malpractice",343,2018-01-02,,
25354,2025,73579,Perry Mason,"negligence, malpractice, product liability",568,2018-01-02,,
25355,2025,73582,Atticus Finch,"negligence, malpractice, product liability",310,2018-01-02,,
25356,2025,73584,Ally McBeal,negligence,267,2018-01-02,,
25357,2025,73587,Patty Hewes,"product liability, malpractice",265,2018-01-02,,
25358,2025,73591,Perry Mason,malpractice,48,2018-01-02,,
25359,2025,73592,Perry Mason,"malpractice, negligence",207,2018-01-02,,
25360,2025,73593,Daniel Kafee,product liability,95,2018-01-02,,
25361,2025,73594,Rusty Sabich,product liability,244,2018-01-02,,
25362,2025,73597,Atticus Finch,"negligence, malpractice",142,2018-01-02,,
25363,2025,73598,Rusty Sabich,"malpractice, negligence",33,2018-01-02,,
25364,2025,73601,Rusty Sabich,"negligence, product liability, malpractice",94,2018-01-02,,
25365,2025,73605,Daniel Kafee,product liability,68,2018-01-02,,
25366,2025,73609,Rachel Zane,"negligence, product liability, malpractice",47,2018-01-02,,
25367,2025,73610,Perry Mason,negligence,205,2018-01-02,,
25368,2025,73615,Patty Hewes,negligence,125,2018-01-02,,
25369,2025,73616,JoAnee Galloway,"negligence, product liability",353,2018-01-02,,
25370,2025,73617,Patty Hewes,"product liability, malpractice",273,2018-01-02,,
25371,2025,73619,Ally McBeal,malpractice,37,2018-01-02,,
25372,2025,73620,Daniel Kafee,"product liability, malpractice",430,2018-01-02,,
25373,2025,73623,Ally McBeal,"negligence, malpractice, product liability",448,2018-01-02,,
25374,2025,73631,Rachel Zane,"product liability, negligence",92,2018-01-02,,
25375,2025,73633,Rachel Zane,negligence,203,2018-01-02,,
25376,2025,73634,Ally McBeal,malpractice,76,2018-01-02,,
25377,2025,73637,Ally McBeal,negligence,27,2018-01-02,,
25378,2025,73638,Atticus Finch,malpractice,104,2018-01-02,,
25379,2025,73639,Atticus Finch,"negligence, malpractice",71,2018-01-02,,
25380,2025,73642,Perry Mason,"product liability, malpractice, negligence",301,2018-01-02,,
25381,2025,73648,Patty Hewes,"malpractice, product liability",70,2018-01-02,,
25382,2025,73652,Ally McBeal,"negligence, product liability, malpractice",301,2018-01-02,,
25383,2025,73664,Rachel Zane,"product liability, negligence, malpractice",190,2018-01-02,,
25384,2025,73670,Rachel Zane,"product liability, negligence, malpractice",272,2018-01-02,,
25385,2025,73671,Rachel Zane,"negligence, product liability",282,2018-01-02,,
25386,2025,73673,Perry Mason,"negligence, product liability",316,2018-01-02,,
25387,2025,73674,Daniel Kafee,"product liability, negligence",18,2018-01-02,,
25388,2025,73676,Rachel Zane,"malpractice, negligence, product liability",109,2018-01-02,,
25389,2025,73679,Rachel Zane,"product liability, malpractice, negligence",283,2018-01-02,,
25390,2025,73680,Daniel Kafee,"product liability, negligence, malpractice",143,2018-01-02,,
25391,2025,73683,Ally McBeal,"negligence, product liability, malpractice",321,2018-01-02,,
25392,2025,73684,Ally McBeal,"negligence, malpractice",149,2018-01-02,,
25393,2025,73689,Perry Mason,"product liability, malpractice",100,2018-01-02,,
25394,2025,73690,JoAnee Galloway,"malpractice, negligence",68,2018-01-02,,
25395,2025,73691,JoAnee Galloway,"malpractice, negligence",102,2018-01-02,,
25396,2025,73692,Ally McBeal,"product liability, negligence, malpractice",307,2018-01-02,,
25397,2025,73695,Patty Hewes,"negligence, malpractice",61,2018-01-02,,
25398,2025,73696,Ally McBeal,"product liability, negligence, malpractice",167,2018-01-02,,
25399,2025,73698,Daniel Kafee,negligence,113,2018-01-02,,
25400,2025,73699,Daniel Kafee,"negligence, product liability",282,2018-01-02,,
25401,2025,73703,Rachel Zane,"malpractice, product liability",98,2018-01-02,,
25402,2025,73705,Atticus Finch,"negligence, malpractice",228,2018-01-02,,
25403,2025,73706,Rachel Zane,negligence,103,2018-01-02,,
25404,2025,73710,Ally McBeal,product liability,240,2018-01-02,,
25405,2025,73714,Rusty Sabich,negligence,49,2018-01-02,,
25406,2025,73718,Atticus Finch,"malpractice, negligence, product liability",334,2018-01-02,,
25407,2025,73728,Perry Mason,product liability,167,2018-01-02,,
25408,2025,73733,Rachel Zane,"product liability, negligence",141,2018-01-02,,
25409,2025,73734,Atticus Finch,"malpractice, product liability, negligence",175,2018-01-02,,
25410,2025,73736,Perry Mason,"malpractice, negligence",64,2018-01-02,,
25411,2025,73737,Daniel Kafee,malpractice,26,2018-01-02,,
25412,2025,73743,Patty Hewes,malpractice,76,2018-01-02,,
25413,2025,73747,Atticus Finch,product liability,207,2018-01-02,,
25414,2025,73749,Rachel Zane,"malpractice, product liability, negligence",176,2018-01-02,,
25415,2025,73752,JoAnee Galloway,"negligence, product liability, malpractice",145,2018-01-02,,
25416,2025,73753,Perry Mason,product liability,97,2018-01-02,,
25417,2025,73756,Atticus Finch,malpractice,44,2018-01-02,,
25418,2025,73758,Ally McBeal,"product liability, negligence",217,2018-01-02,,
25419,2025,73762,Patty Hewes,malpractice,55,2018-01-02,,
25420,2025,73764,Patty Hewes,product liability,94,2018-01-02,,
25421,2025,73765,Patty Hewes,product liability,45,2018-01-02,,
25422,2025,73767,Atticus Finch,"malpractice, product liability",218,2018-01-02,,
25423,2025,73772,Daniel Kafee,"malpractice, product liability",154,2018-01-02,,
25424,2025,73774,Rusty Sabich,malpractice,13,2018-01-02,,
25425,2025,73777,Rachel Zane,"product liability, malpractice",39,2018-01-02,,
25426,2025,73779,Daniel Kafee,"negligence, malpractice",133,2018-01-02,,
25427,2025,73783,Patty Hewes,product liability,114,2018-01-02,,
25428,2025,73784,Rusty Sabich,"malpractice, product liability, negligence",33,2018-01-02,,
25429,2025,73785,Rusty Sabich,"product liability, negligence",85,2018-01-02,,
25430,2025,73786,JoAnee Galloway,"negligence, product liability, malpractice",129,2018-01-02,,
25431,2025,73792,Patty Hewes,"negligence, malpractice",32,2018-01-02,,
25432,2025,73796,JoAnee Galloway,"malpractice, product liability",213,2018-01-02,,
25433,2025,73799,Patty Hewes,malpractice,35,2018-01-02,,
25434,2025,73802,Rusty Sabich,negligence,36,2018-01-02,,
25435,2025,73808,Ally McBeal,product liability,43,2018-01-02,,
25436,2025,73809,Rusty Sabich,"malpractice, product liability, negligence",29,2018-01-02,,
25437,2025,73810,Daniel Kafee,"malpractice, negligence, product liability",84,2018-01-02,,
25438,2025,73811,Rusty Sabich,"negligence, product liability, malpractice",152,2018-01-02,,
25439,2025,73812,Rachel Zane,malpractice,20,2018-01-02,,
25440,2025,73813,Atticus Finch,"negligence, malpractice, product liability",198,2018-01-02,,
25441,2025,73815,Rusty Sabich,"malpractice, negligence",79,2018-01-02,,
25442,2025,73817,JoAnee Galloway,product liability,112,2018-01-02,,
25443,2025,73819,Daniel Kafee,product liability,84,2018-01-02,,
25444,2025,73823,Rachel Zane,"malpractice, product liability",27,2018-01-02,,
25445,2025,73829,Rachel Zane,"malpractice, negligence, product liability",82,2018-01-02,,
25446,2025,73831,Patty Hewes,product liability,88,2018-01-02,,
25447,2025,73832,Ally McBeal,negligence,21,2018-01-02,,
25448,2025,73835,Rachel Zane,"product liability, malpractice",81,2018-01-02,,
25449,2025,73836,Patty Hewes,"negligence, malpractice",40,2018-01-02,,
25450,2025,73839,Perry Mason,"product liability, malpractice",58,2018-01-02,,
25451,2025,73841,Perry Mason,"product liability, negligence, malpractice",78,2018-01-02,,
25452,2025,73844,Patty Hewes,negligence,29,2018-01-02,,
25453,2025,73845,Perry Mason,"malpractice, product liability, negligence",88,2018-01-02,,
25454,2025,73846,JoAnee Galloway,"malpractice, product liability, negligence",110,2018-01-02,,
25455,2025,73847,Rusty Sabich,"malpractice, product liability, negligence",55,2018-01-02,,
25456,2025,73852,Perry Mason,negligence,41,2018-01-02,,
25457,2025,73853,Ally McBeal,"product liability, malpractice",40,2018-01-02,,
25458,2025,73857,Atticus Finch,negligence,13,2018-01-02,,
25459,2025,73859,Rachel Zane,"negligence, product liability",83,2018-01-02,,
25460,2025,73861,Rachel Zane,negligence,46,2018-01-02,,
25461,2025,73863,Perry Mason,negligence,54,2018-01-02,,
25462,2025,73869,Ally McBeal,"malpractice, product liability",30,2018-01-02,,
25463,2025,73871,Atticus Finch,negligence,40,2018-01-02,,
25464,2025,73886,Daniel Kafee,"product liability, malpractice, negligence",31,2018-01-02,,
25465,2025,73887,JoAnee Galloway,"negligence, malpractice, product liability",11,2018-01-02,,
25466,2025,73889,JoAnee Galloway,"malpractice, product liability, negligence",23,2018-01-02,,
25467,2025,73892,Atticus Finch,"negligence, product liability",41,2018-01-02,,
25468,2025,73894,Perry Mason,"malpractice, product liability",2,2018-01-02,,
25469,2025,73898,Daniel Kafee,malpractice,4,2018-01-02,,
25470,2025,73899,Daniel Kafee,"negligence, product liability",4,2018-01-02,,
25471,2025,73903,JoAnee Galloway,negligence,2,2018-01-02,,
25472,2025,73906,Rachel Zane,"malpractice, product liability",6,2018-01-02,,
25473,2025,73907,Perry Mason,"negligence, malpractice",4,2018-01-02,,
25474,2025,73908,Patty Hewes,"product liability, negligence, malpractice",17,2018-01-02,,
25475,2025,73913,Rusty Sabich,"malpractice, product liability",3,2018-01-02,,
25476,2025,73914,Ally McBeal,"malpractice, product liability",1,2018-01-02,,
25477,2025,73915,JoAnee Galloway,"product liability, negligence",5,2018-01-02,,
25478,2025,73919,Atticus Finch,malpractice,102,2017-12-24,Yes,20000.0
25479,2025,73921,Rusty Sabich,"negligence, malpractice",387,2018-01-09,Yes,20000.0
25480,2025,73923,Ally McBeal,"product liability, negligence",1242,2018-01-28,no,0
25481,2025,73925,Rusty Sabich,"malpractice, negligence, product liability",461,2018-01-28,,
25482,2025,73927,Patty Hewes,"product liability, malpractice",639,2018-01-28,,
25483,2025,73928,Ally McBeal,"negligence, product liability, malpractice",722,2018-01-25,Yes,75000.0
25484,2025,73930,Ally McBeal,malpractice,255,2018-01-25,,
25485,2025,73933,Daniel Kafee,"negligence, malpractice",507,2018-02-04,Yes,12500.0
25486,2025,73935,Rusty Sabich,"negligence, malpractice, product liability",317,2018-02-02,Yes,1000000.0
25487,2025,73936,Atticus Finch,"negligence, malpractice, product liability",1080,2018-02-04,Yes,75000.0
25488,2025,73941,Perry Mason,"malpractice, negligence",211,2018-02-04,,
25489,2025,73945,JoAnee Galloway,"product liability, negligence, malpractice",660,2018-02-04,,
25490,2025,73947,Rachel Zane,malpractice,9,2017-12-23,Yes,20000.0
25491,2025,73949,Rusty Sabich,"product liability, malpractice",859,2017-12-23,,
25492,2025,73955,Perry Mason,product liability,441,2017-12-23,,
25493,2025,73957,Rachel Zane,"negligence, malpractice",485,2017-12-23,,
25494,2025,73962,Ally McBeal,"negligence, product liability",472,2017-12-23,,
25495,2025,73963,Ally McBeal,malpractice,217,2017-12-23,,
25496,2025,73967,Ally McBeal,"negligence, product liability, malpractice",1158,2017-12-23,,
25497,2025,73968,Atticus Finch,"malpractice, negligence",71,2018-01-27,Yes,12500.0
25498,2025,73972,Patty Hewes,negligence,217,2018-01-27,,
25499,2025,73973,Daniel Kafee,negligence,272,2018-01-27,,
25500,2025,73974,Perry Mason,"malpractice, negligence, product liability",646,2018-01-27,,
25501,2025,73978,JoAnee Galloway,negligence,460,2018-01-27,,
25502,2025,73981,Patty Hewes,negligence,491,2018-01-27,,
25503,2025,73986,Patty Hewes,"negligence, malpractice, product liability",1126,2018-01-12,Yes,75000.0
25504,2025,73989,Daniel Kafee,product liability,386,2018-01-12,,
25505,2025,73992,Rachel Zane,"malpractice, product liability, negligence",975,2018-01-12,,
25506,2025,73993,Daniel Kafee,"product liability, negligence, malpractice",628,2018-01-12,,
25507,2025,73996,Atticus Finch,"negligence, malpractice",320,2018-01-12,,
25508,2025,74001,Patty Hewes,"malpractice, product liability",311,2018-01-12,,
25509,2025,74004,Rachel Zane,product liability,105,2018-01-12,,
25510,2025,74013,Daniel Kafee,malpractice,26,2018-01-12,,
25511,2025,74018,Daniel Kafee,product liability,844,2018-01-12,,
25512,2025,74020,Patty Hewes,"malpractice, product liability",737,2018-01-12,,
25513,2025,74025,Rachel Zane,"product liability, negligence",48,2018-01-12,,
25514,2025,74029,Rachel Zane,"negligence, product liability",344,2018-01-12,,
25515,2025,74031,Perry Mason,"malpractice, negligence",82,2018-01-12,,
25516,2025,74038,Rusty Sabich,"negligence, product liability",8,2018-01-12,,
25517,2025,74042,JoAnee Galloway,malpractice,54,2018-01-12,,
25518,2025,74044,Ally McBeal,malpractice,120,2018-01-12,,
25519,2025,74046,Rachel Zane,"negligence, malpractice",154,2018-01-12,,
25520,2025,74048,Patty Hewes,"product liability, negligence, malpractice",965,2018-01-12,,
25521,2025,74059,Rusty Sabich,"product liability, malpractice, negligence",1064,2018-01-12,,
25522,2025,74067,Rachel Zane,"malpractice, product liability, negligence",689,2018-01-12,,
25523,2025,74072,Ally McBeal,"negligence, malpractice, product liability",725,2018-01-12,,
25524,2025,74088,Perry Mason,"negligence, product liability",394,2018-01-12,,
25525,2025,74097,Rusty Sabich,"negligence, product liability",822,2018-01-12,,
25526,2025,74098,Daniel Kafee,"negligence, product liability",716,2018-01-12,,
25527,2025,74100,Rachel Zane,"negligence, product liability",926,2018-01-12,,
25528,2025,74104,Patty Hewes,malpractice,121,2018-01-12,,
25529,2025,74106,Atticus Finch,"malpractice, product liability",328,2018-01-12,,
25530,2025,74107,Daniel Kafee,malpractice,156,2018-01-12,,
25531,2025,74108,Ally McBeal,negligence,231,2018-01-12,,
25532,2025,74110,Atticus Finch,malpractice,54,2018-01-12,,
25533,2025,74117,Rusty Sabich,"product liability, negligence, malpractice",369,2018-01-12,,
25534,2025,74120,Rusty Sabich,"malpractice, negligence",334,2018-01-12,,
25535,2025,74122,JoAnee Galloway,malpractice,25,2018-01-12,,
25536,2025,74123,JoAnee Galloway,"malpractice, product liability, negligence",105,2018-01-12,,
25537,2025,74126,Patty Hewes,"product liability, negligence, malpractice",384,2018-01-12,,
25538,2025,74127,Atticus Finch,"product liability, malpractice",29,2018-01-12,,
25539,2025,74130,Rachel Zane,"product liability, malpractice",416,2018-01-12,,
25540,2025,74132,Rusty Sabich,negligence,40,2018-01-12,,
25541,2025,74133,Atticus Finch,"malpractice, product liability, negligence",197,2018-01-12,,
25542,2025,74137,Ally McBeal,negligence,202,2018-01-12,,
25543,2025,74138,Perry Mason,"negligence, product liability, malpractice",601,2018-01-12,,
25544,2025,74139,Atticus Finch,"product liability, malpractice",464,2018-01-12,,
25545,2025,74141,Atticus Finch,"malpractice, negligence, product liability",601,2018-01-12,,
25546,2025,74146,Perry Mason,"negligence, malpractice, product liability",516,2018-01-12,,
25547,2025,74147,Daniel Kafee,product liability,497,2018-01-12,,
25548,2025,74152,Rachel Zane,product liability,192,2018-01-12,,
25549,2025,74156,Daniel Kafee,"malpractice, negligence, product liability",609,2018-01-12,,
25550,2025,74159,Rusty Sabich,"product liability, negligence",552,2018-01-12,,
25551,2025,74162,Daniel Kafee,negligence,292,2018-01-12,,
25552,2025,74163,Daniel Kafee,"malpractice, product liability",726,2018-01-12,,
25553,2025,74165,Patty Hewes,"malpractice, negligence, product liability",577,2018-01-12,,
25554,2025,74166,Rusty Sabich,"negligence, malpractice, product liability",317,2018-01-12,,
25555,2025,74167,Atticus Finch,negligence,482,2018-01-12,,
25556,2025,74168,Patty Hewes,"product liability, malpractice, negligence",29,2018-01-12,,
25557,2025,74172,Atticus Finch,malpractice,48,2018-01-12,,
25558,2025,74175,Rachel Zane,negligence,102,2018-01-12,,
25559,2025,74176,Rachel Zane,product liability,16,2018-01-12,,
25560,2025,74179,Atticus Finch,"product liability, malpractice",268,2018-01-12,,
25561,2025,74180,Rachel Zane,"negligence, product liability, malpractice",518,2018-01-12,,
25562,2025,74183,Atticus Finch,malpractice,122,2018-01-12,,
25563,2025,74187,Perry Mason,"malpractice, negligence",139,2018-01-12,,
25564,2025,74188,JoAnee Galloway,"negligence, product liability",673,2018-01-12,,
25565,2025,74191,Atticus Finch,"malpractice, negligence",315,2018-01-12,,
25566,2025,74192,Perry Mason,"product liability, negligence",849,2018-01-12,,
25567,2025,74193,Ally McBeal,"product liability, negligence",405,2018-01-12,,
25568,2025,74194,Rusty Sabich,"malpractice, product liability",322,2018-01-12,,
25569,2025,74196,Rusty Sabich,"product liability, malpractice, negligence",318,2018-01-12,,
25570,2025,74197,JoAnee Galloway,"negligence, malpractice",352,2018-01-12,,
25571,2025,74201,Daniel Kafee,malpractice,94,2018-01-12,,
25572,2025,74204,Rachel Zane,"negligence, malpractice",256,2018-01-12,,
25573,2025,74208,Rachel Zane,"product liability, malpractice, negligence",0,2018-01-12,,
25574,2025,74210,Ally McBeal,negligence,269,2018-01-12,,
25575,2025,74213,Rusty Sabich,"product liability, negligence, malpractice",396,2018-01-12,,
25576,2025,74214,Perry Mason,"malpractice, negligence, product liability",324,2018-01-12,,
25577,2025,74219,Perry Mason,malpractice,56,2018-01-12,,
25578,2025,74220,JoAnee Galloway,product liability,288,2018-01-12,,
25579,2025,74222,Rachel Zane,negligence,378,2018-01-12,,
25580,2025,74225,JoAnee Galloway,"malpractice, negligence",101,2018-01-12,,
25581,2025,74227,Daniel Kafee,"malpractice, product liability",499,2018-01-12,,
25582,2025,74232,Daniel Kafee,"negligence, product liability, malpractice",320,2018-01-12,,
25583,2025,74237,Perry Mason,negligence,283,2018-01-12,,
25584,2025,74240,Rachel Zane,"malpractice, negligence, product liability",331,2018-01-12,,
25585,2025,74244,Perry Mason,"negligence, product liability",476,2018-01-12,,
25586,2025,74247,Atticus Finch,product liability,338,2018-01-12,,
25587,2025,74248,Rachel Zane,"product liability, malpractice",502,2018-01-12,,
25588,2025,74249,Rachel Zane,product liability,426,2018-01-12,,
25589,2025,74259,Rusty Sabich,product liability,418,2018-01-12,,
25590,2025,74264,Ally McBeal,"malpractice, negligence, product liability",289,2018-01-12,,
25591,2025,74266,Rachel Zane,product liability,312,2018-01-12,,
25592,2025,74268,Rusty Sabich,"malpractice, product liability",143,2018-01-12,,
25593,2025,74274,Rusty Sabich,"negligence, malpractice, product liability",509,2018-01-12,,
25594,2025,74279,JoAnee Galloway,negligence,36,2018-01-12,,
25595,2025,74283,JoAnee Galloway,"malpractice, product liability",339,2018-01-12,,
25596,2025,74285,JoAnee Galloway,malpractice,80,2018-01-12,,
25597,2025,74287,Atticus Finch,"negligence, malpractice",298,2018-01-12,,
25598,2025,74288,Rusty Sabich,product liability,395,2018-01-12,,
25599,2025,74289,Rusty Sabich,"malpractice, product liability, negligence",212,2018-01-12,,
25600,2025,74290,Atticus Finch,negligence,151,2018-01-12,,
25601,2025,74294,Perry Mason,malpractice,76,2018-01-12,,
25602,2025,74297,Ally McBeal,"product liability, malpractice, negligence",733,2018-01-12,,
25603,2025,74299,Patty Hewes,"product liability, malpractice, negligence",74,2018-01-12,,
25604,2025,74300,Perry Mason,"negligence, malpractice",39,2018-01-12,,
25605,2025,74308,Rusty Sabich,"malpractice, product liability, negligence",253,2018-01-12,,
25606,2025,74309,Perry Mason,"malpractice, product liability",133,2018-01-12,,
25607,2025,74313,Atticus Finch,"malpractice, negligence, product liability",449,2018-01-12,,
25608,2025,74321,Patty Hewes,"product liability, malpractice",235,2018-01-12,,
25609,2025,74322,JoAnee Galloway,"product liability, negligence",515,2018-01-12,,
25610,2025,74325,JoAnee Galloway,product liability,160,2018-01-12,,
25611,2025,74330,Atticus Finch,negligence,175,2018-01-12,,
25612,2025,74333,Perry Mason,"product liability, negligence, malpractice",407,2018-01-12,,
25613,2025,74334,Ally McBeal,"product liability, malpractice",223,2018-01-12,,
25614,2025,74335,Ally McBeal,"malpractice, negligence",14,2018-01-12,,
25615,2025,74338,Rusty Sabich,"malpractice, product liability",161,2018-01-12,,
25616,2025,74343,Daniel Kafee,malpractice,34,2018-01-12,,
25617,2025,74344,Ally McBeal,"malpractice, negligence, product liability",311,2018-01-12,,
25618,2025,74346,Atticus Finch,"malpractice, product liability, negligence",173,2018-01-12,,
25619,2025,74347,Daniel Kafee,"malpractice, negligence, product liability",77,2018-01-12,,
25620,2025,74349,Atticus Finch,"negligence, malpractice",203,2018-01-12,,
25621,2025,74351,Rusty Sabich,negligence,149,2018-01-12,,
25622,2025,74354,Daniel Kafee,"malpractice, product liability",242,2018-01-12,,
25623,2025,74355,Ally McBeal,product liability,149,2018-01-12,,
25624,2025,74357,Daniel Kafee,malpractice,48,2018-01-12,,
25625,2025,74359,Perry Mason,"product liability, negligence, malpractice",250,2018-01-12,,
25626,2025,74364,Daniel Kafee,"product liability, malpractice, negligence",457,2018-01-12,,
25627,2025,74366,Daniel Kafee,"malpractice, negligence",148,2018-01-12,,
25628,2025,74382,Perry Mason,product liability,91,2018-01-12,,
25629,2025,74385,Daniel Kafee,malpractice,65,2018-01-12,,
25630,2025,74388,Patty Hewes,"negligence, product liability, malpractice",414,2018-01-12,,
25631,2025,74389,JoAnee Galloway,"product liability, malpractice",198,2018-01-12,,
25632,2025,74391,Patty Hewes,negligence,76,2018-01-12,,
25633,2025,74392,JoAnee Galloway,negligence,48,2018-01-12,,
25634,2025,74393,Rachel Zane,"product liability, negligence",197,2018-01-12,,
25635,2025,74395,Perry Mason,"negligence, malpractice, product liability",287,2018-01-12,,
25636,2025,74398,Rachel Zane,"malpractice, negligence, product liability",387,2018-01-12,,
25637,2025,74399,Rachel Zane,negligence,127,2018-01-12,,
25638,2025,74406,Atticus Finch,product liability,56,2018-01-12,,
25639,2025,74409,JoAnee Galloway,"malpractice, negligence, product liability",290,2018-01-12,,
25640,2025,74412,Rusty Sabich,"malpractice, negligence, product liability",312,2018-01-12,,
25641,2025,74414,Rachel Zane,product liability,188,2018-01-12,,
25642,2025,74425,Atticus Finch,"negligence, product liability, malpractice",152,2018-01-12,,
25643,2025,74427,Rachel Zane,"product liability, malpractice, negligence",159,2018-01-12,,
25644,2025,74434,Patty Hewes,malpractice,33,2018-01-12,,
25645,2025,74435,Atticus Finch,"product liability, negligence",131,2018-01-12,,
25646,2025,74436,Perry Mason,malpractice,21,2018-01-12,,
25647,2025,74440,JoAnee Galloway,"malpractice, product liability",122,2018-01-12,,
25648,2025,74445,Rusty Sabich,"malpractice, product liability",86,2018-01-12,,
25649,2025,74447,Ally McBeal,malpractice,41,2018-01-12,,
25650,2025,74449,Perry Mason,"negligence, product liability, malpractice",245,2018-01-12,,
25651,2025,74453,Daniel Kafee,"negligence, malpractice, product liability",236,2018-01-12,,
25652,2025,74454,Atticus Finch,"negligence, product liability, malpractice",284,2018-01-12,,
25653,2025,74456,Patty Hewes,malpractice,39,2018-01-12,,
25654,2025,74458,Patty Hewes,negligence,113,2018-01-12,,
25655,2025,74459,Atticus Finch,malpractice,45,2018-01-12,,
25656,2025,74461,Ally McBeal,"product liability, malpractice, negligence",72,2018-01-12,,
25657,2025,74465,Patty Hewes,"negligence, product liability",131,2018-01-12,,
25658,2025,74468,Patty Hewes,"product liability, malpractice",99,2018-01-12,,
25659,2025,74478,JoAnee Galloway,"product liability, negligence, malpractice",142,2018-01-12,,
25660,2025,74482,Rusty Sabich,negligence,101,2018-01-12,,
25661,2025,74483,Perry Mason,"malpractice, product liability",146,2018-01-12,,
25662,2025,74484,JoAnee Galloway,malpractice,2,2018-01-12,,
25663,2025,74485,JoAnee Galloway,"negligence, product liability",67,2018-01-12,,
25664,2025,74486,Patty Hewes,"malpractice, negligence, product liability",246,2018-01-12,,
25665,2025,74491,Patty Hewes,"product liability, malpractice",48,2018-01-12,,
25666,2025,74495,Perry Mason,"malpractice, negligence, product liability",184,2018-01-12,,
25667,2025,74499,Patty Hewes,"negligence, product liability",155,2018-01-12,,
25668,2025,74500,Patty Hewes,"malpractice, product liability, negligence",141,2018-01-12,,
25669,2025,74501,JoAnee Galloway,"negligence, malpractice",56,2018-01-12,,
25670,2025,74505,Rachel Zane,"malpractice, negligence, product liability",332,2018-01-12,,
25671,2025,74510,JoAnee Galloway,"negligence, malpractice",52,2018-01-12,,
25672,2025,74513,JoAnee Galloway,product liability,98,2018-01-12,,
25673,2025,74517,Patty Hewes,"negligence, product liability",101,2018-01-12,,
25674,2025,74522,Atticus Finch,product liability,34,2018-01-12,,
25675,2025,74525,Ally McBeal,negligence,64,2018-01-12,,
25676,2025,74526,Ally McBeal,"malpractice, negligence",88,2018-01-12,,
25677,2025,74530,JoAnee Galloway,"product liability, negligence, malpractice",65,2018-01-12,,
25678,2025,74535,Perry Mason,"negligence, malpractice, product liability",110,2018-01-12,,
25679,2025,74540,Patty Hewes,"malpractice, negligence, product liability",138,2018-01-12,,
25680,2025,74542,Daniel Kafee,product liability,39,2018-01-12,,
25681,2025,74544,JoAnee Galloway,"product liability, malpractice",96,2018-01-12,,
25682,2025,74545,Rachel Zane,"negligence, product liability",106,2018-01-12,,
25683,2025,74548,Patty Hewes,"product liability, malpractice, negligence",39,2018-01-12,,
25684,2025,74551,JoAnee Galloway,malpractice,18,2018-01-12,,
25685,2025,74552,Ally McBeal,negligence,28,2018-01-12,,
25686,2025,74554,Rachel Zane,"product liability, negligence, malpractice",94,2018-01-12,,
25687,2025,74555,Atticus Finch,"product liability, negligence, malpractice",49,2018-01-12,,
25688,2025,74559,Ally McBeal,malpractice,11,2018-01-12,,
25689,2025,74560,Patty Hewes,malpractice,16,2018-01-12,,
25690,2025,74563,JoAnee Galloway,"product liability, malpractice",4,2018-01-12,,
25691,2025,74565,Perry Mason,negligence,29,2018-01-12,,
25692,2025,74568,Rusty Sabich,product liability,45,2018-01-12,,
25693,2025,74572,Perry Mason,"negligence, malpractice",42,2018-01-12,,
25694,2025,74573,Rusty Sabich,product liability,60,2018-01-12,,
25695,2025,74579,JoAnee Galloway,malpractice,6,2018-01-12,,
25696,2025,74581,Patty Hewes,"negligence, malpractice",6,2018-01-12,,
25697,2025,74582,Rachel Zane,"product liability, negligence",52,2018-01-12,,
25698,2025,74584,Patty Hewes,"product liability, malpractice",53,2018-01-12,,
25699,2025,74589,Daniel Kafee,"negligence, product liability",36,2018-01-12,,
25700,2025,74592,Ally McBeal,"malpractice, negligence",6,2018-01-12,,
25701,2025,74596,Rachel Zane,malpractice,7,2018-01-12,,
25702,2025,74598,Rusty Sabich,"negligence, product liability",22,2018-01-12,,
25703,2025,74600,Atticus Finch,"malpractice, negligence",11,2018-01-12,,
25704,2025,74610,Rachel Zane,product liability,12,2018-01-12,,
25705,2025,74611,Patty Hewes,malpractice,2,2018-01-12,,
25706,2025,74612,Ally McBeal,negligence,3,2018-01-12,,
25707,2025,74618,Patty Hewes,"malpractice, negligence, product liability",5,2018-01-12,,
25708,2025,74621,Rusty Sabich,negligence,1,2018-01-12,,
25709,2025,74624,Atticus Finch,malpractice,141,2017-12-25,Yes,20000.0
25710,2025,74626,JoAnee Galloway,"malpractice, product liability",296,2018-01-04,Yes,1000000.0
25711,2025,74631,JoAnee Galloway,"malpractice, negligence",217,2018-01-20,Yes,20000.0
25712,2025,74632,Rusty Sabich,"malpractice, negligence, product liability",736,2018-01-20,,
25713,2025,74633,Patty Hewes,malpractice,264,2018-01-20,,
25714,2025,74638,JoAnee Galloway,"malpractice, product liability, negligence",723,2017-12-15,no,0
25715,2025,74644,Rusty Sabich,malpractice,176,2017-12-15,,
25716,2025,74647,JoAnee Galloway,"malpractice, negligence",160,2018-01-31,Yes,20000.0
25717,2025,74649,Rusty Sabich,"product liability, malpractice",169,2018-01-31,,
25718,2025,74651,Daniel Kafee,malpractice,96,2018-01-31,,
